seed,epoch,train_loss,train_accuracy,train_f1,train_kappa,train_precision_0,train_precision_1,train_recall_0,train_recall_1,train_roc_auc,train_pr_auc,train_specificity,test_loss,test_accuracy,test_f1,test_kappa,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_roc_auc,test_pr_auc,test_specificity,lr
19937,0,0.44000923036885736,0.7531540716197273,0.8114474836951231,0.4704676275382349,0.5175538499628621,0.9301149254286458,0.8476198199659395,0.7196339673678456,0.8620640717474208,0.9462177288565702,0.8476198199659395,0.5620233701860032,0.7781298408674835,0.773683832507362,0.5572299715397544,0.7452966714905933,0.8159369792455688,0.8234011627906976,0.7355913684785578,0.8552718630695642,0.8786150282987549,0.8234011627906976,4.8096988312782174e-05
19937,1,0.3796533183001254,0.7774096257593135,0.8325182983347716,0.512602399339152,0.548055454592658,0.9361679186284728,0.8559727516016543,0.7495323875571926,0.883082481387022,0.9560477555541264,0.8559727516016543,0.5417736575927403,0.7184199408534009,0.7075257807357566,0.438684987063933,0.6834798114889823,0.7616123445126751,0.7799418604651163,0.6606118546845124,0.8289221258170661,0.845675463628462,0.7799418604651163,4.267766952966369e-05
19937,2,0.3591875352263283,0.8232445520581114,0.8758466358347009,0.5705892904091345,0.6354117408633385,0.9093838099073701,0.7627929608304274,0.8446951166872896,0.8918356362767501,0.9597237735761865,0.7627929608304274,0.5851453298153176,0.7573581185748486,0.7846519185101862,0.5113344434760795,0.8109380659181455,0.7232718894009217,0.6508720930232558,0.8574160065555859,0.8297541099458148,0.8220438821902234,0.6508720930232558,3.456708580912725e-05
19937,3,0.3390348762912616,0.8140478314430143,0.8636526451854044,0.5775109095045396,0.6014640789921689,0.9412084181941616,0.8595409942421539,0.7979050962562229,0.9062331031858166,0.9644683017047614,0.8595409942421539,0.5485131777697565,0.7724264188142516,0.7853347502656748,0.5435865996207008,0.7820037105751392,0.7644168606154642,0.7351744186046512,0.8074296640262223,0.8286895617222388,0.8097951978094242,0.7351744186046512,2.5e-05
19937,4,0.3230306436428339,0.8174249182277729,0.8657126788727114,0.5870720398205695,0.6047920992087986,0.9469259423806432,0.8740572540750953,0.7973295732496907,0.9183702712790536,0.9695736668136871,0.8740572540750953,0.5702732428758096,0.7160963244613435,0.7176075080543494,0.432553266051541,0.696522219155396,0.7364864864864865,0.7335755813953488,0.6996722207047255,0.8229252555217471,0.8103840813321008,0.7335755813953488,1.5432914190872757e-05
19937,5,0.3148829534078435,0.8275774181215751,0.8739245224413729,0.6066325011940994,0.6207647767012555,0.9492897871048281,0.8781120752574811,0.8096457655894794,0.9191115821097346,0.970330802072623,0.8781120752574811,0.6011119183584502,0.7658076327277848,0.7803750660327522,0.5301304728591704,0.7785266457680251,0.7554333929941192,0.7219476744186046,0.8070199399071292,0.8270972654091207,0.8118021963511286,0.7219476744186046,7.3223304703363135e-06
19937,6,0.3048724720298939,0.8391742067031986,0.8842166427107863,0.6243524111684121,0.6447824764222696,0.9434202368910497,0.8593788013948584,0.8320048343932549,0.9221171216108512,0.9712331077810993,0.8593788013948584,0.595116688182286,0.7744683847345444,0.7944291123804634,0.5466358097206556,0.8093555443378765,0.7493643298220124,0.6991279069767442,0.8452608576891559,0.8261437635383648,0.8094674352907162,0.6991279069767442,1.9030116872178316e-06
19937,7,0.3030867818352463,0.8465868059980459,0.8909818126933816,0.6342617262755859,0.663949159070484,0.9368969019807009,0.8387803097883383,0.8493568530402003,0.9228434527878994,0.9715038210185949,0.8387803097883383,0.60815312229705,0.7692578510069005,0.7927130115756847,0.5356952441837393,0.8152230971128609,0.7383056439260045,0.6771802325581395,0.8557771100792133,0.8252203061179116,0.8084617582838184,0.6771802325581395,0.0
5489,0,0.42891286438269477,0.7519817439346625,0.7996312827479138,0.48121359059598356,0.5876996293415092,0.8797281429028929,0.7916538248166184,0.7329024990365517,0.8597470057124246,0.9315984340635954,0.7916538248166184,0.4419227501157883,0.7129237288135594,0.7762795817281233,0.39918552418767705,0.47427903351519873,0.9105874757908328,0.8145917001338688,0.6764988009592326,0.8597143570284335,0.9450500125271896,0.8145917001338688,4.8096988312782174e-05
5489,1,0.4656727667478425,0.7192129073584754,0.7487776484284051,0.46021063750022606,0.539419831981044,0.9457967604741653,0.9261542254823398,0.6196899178845641,0.8677928673971199,0.9358126642527899,0.9261542254823398,0.4762520474283312,0.6551906779661016,0.704583270307064,0.35261047674094403,0.4287930499534595,0.954117165096272,0.9250334672021419,0.5585131894484412,0.8637853572563636,0.9468920087449155,0.9250334672021419,4.267766952966369e-05
5489,2,0.3884689857946938,0.768696452878533,0.8045004652736655,0.5348209874953964,0.5949397982427596,0.9370565978243733,0.9015595142698638,0.7047994545400647,0.897895449732277,0.9504991499331346,0.9015595142698638,0.4520806667595587,0.674611581920904,0.7292493021889231,0.3697268997217047,0.4423521638586059,0.9412210845657945,0.8962516733601071,0.5952038369304556,0.8520530162215609,0.9440196300300205,0.8962516733601071,3.456708580912725e-05
5489,3,0.3593276833230443,0.7986428056689887,0.8429679816413507,0.5646242714997765,0.6569885900570497,0.8903508771929824,0.7950440732293658,0.800373521477485,0.879889434683873,0.9387347366479273,0.7950440732293658,0.42963353609969096,0.7562676553672316,0.817115983307942,0.4636339353220541,0.5248304528549551,0.9128311380790292,0.8028781793842035,0.739568345323741,0.8499160912234069,0.9418870856274802,0.8028781793842035,2.5e-05
5489,4,0.34268678116807444,0.8217231163423813,0.861853943041509,0.6121100896910094,0.6903386920555642,0.9038880754839759,0.8179128397953522,0.8235555687309163,0.8980905313411531,0.9500403087773249,0.8179128397953522,0.45720948116738835,0.7496468926553672,0.8121854304635762,0.4489123095924249,0.5166374781085814,0.9071005917159763,0.7898259705488622,0.7352517985611511,0.8486930134607173,0.9407297239319712,0.7898259705488622,1.5432914190872757e-05
5489,5,0.3332530566656312,0.8215229401873649,0.8632095734888002,0.6074073177895184,0.6973904586957697,0.8945845390657297,0.7956604820316834,0.8339608098894258,0.9008350333791132,0.9504573753463189,0.7956604820316834,0.4481530593468228,0.7574152542372882,0.8202511773940345,0.4566339739497193,0.5273972602739726,0.9024179620034543,0.7730923694779116,0.7517985611510791,0.8439162124115969,0.9396036216518773,0.7730923694779116,7.3223304703363135e-06
5489,6,0.3256310751465652,0.7984226118984706,0.8382277342243928,0.5757901567228094,0.643486777668952,0.9149219708925127,0.8504592245577267,0.7733969703257937,0.9054630651301108,0.953315595046512,0.8504592245577267,0.45916572017999785,0.701712570621469,0.7645460246672706,0.38564275333037756,0.46323114538273463,0.912660123107636,0.8242971887550201,0.6577937649880096,0.8410410226036039,0.9388119216617021,0.8242971887550201,1.9030116872178316e-06
5489,7,0.32376789507364995,0.8270277844503163,0.8675323082583434,0.6192164995273861,0.7053851988297757,0.8983110038732618,0.8025642606176416,0.8387928734473661,0.906203869442529,0.953869046358142,0.8025642606176416,0.4652506518785793,0.7576800847457628,0.8206937095825985,0.45616025567570084,0.5278733654507914,0.9014205768402928,0.7700803212851406,0.7532374100719424,0.8396309057171933,0.9380276662411227,0.7700803212851406,0.0
